,filename,class,xmin,ymin,xmax,ymax,frame,isNight
14563,nightSequence1--03625.jpg,stop,845,373,866,421,3625,1
14564,nightSequence1--03625.jpg,stop,715,334,737,382,3625,1
14565,nightSequence1--03625.jpg,stop,660,344,670,360,3625,1
14566,nightSequence1--03625.jpg,stop,400,391,406,404,3625,1
14571,nightSequence1--03627.jpg,stop,848,379,870,427,3627,1
14572,nightSequence1--03627.jpg,stop,717,339,739,393,3627,1
14573,nightSequence1--03627.jpg,stop,662,350,669,366,3627,1
14574,nightSequence1--03627.jpg,stop,398,398,404,414,3627,1
14575,nightSequence1--03628.jpg,stop,850,382,872,433,3628,1
14576,nightSequence1--03628.jpg,stop,718,343,742,391,3628,1
14577,nightSequence1--03628.jpg,stop,664,353,670,366,3628,1
14578,nightSequence1--03628.jpg,stop,397,403,403,413,3628,1
14583,nightSequence1--03630.jpg,stop,853,379,874,430,3630,1
14584,nightSequence1--03630.jpg,stop,719,338,741,392,3630,1
14585,nightSequence1--03630.jpg,stop,665,348,671,369,3630,1
14586,nightSequence1--03630.jpg,stop,394,396,401,417,3630,1
14587,nightSequence1--03631.jpg,stop,854,371,876,427,3631,1
14588,nightSequence1--03631.jpg,stop,720,330,742,386,3631,1
14589,nightSequence1--03631.jpg,stop,664,343,671,364,3631,1
14590,nightSequence1--03631.jpg,stop,392,388,404,409,3631,1
14595,nightSequence1--03633.jpg,stop,855,367,879,418,3633,1
14596,nightSequence1--03633.jpg,stop,720,327,744,375,3633,1
14597,nightSequence1--03633.jpg,stop,663,337,673,350,3633,1
14598,nightSequence1--03633.jpg,stop,389,386,396,402,3633,1
14599,nightSequence1--03634.jpg,stop,857,371,878,422,3634,1
14600,nightSequence1--03634.jpg,stop,720,329,744,383,3634,1
14601,nightSequence1--03634.jpg,stop,662,340,671,361,3634,1
14602,nightSequence1--03634.jpg,stop,388,390,394,408,3634,1
14603,nightSequence1--03635.jpg,stop,856,377,880,431,3635,1
14604,nightSequence1--03635.jpg,stop,720,335,744,389,3635,1
14605,nightSequence1--03635.jpg,stop,662,346,671,367,3635,1
14606,nightSequence1--03635.jpg,stop,384,394,393,418,3635,1
14607,nightSequence1--03636.jpg,stop,857,379,881,430,3636,1
14608,nightSequence1--03636.jpg,stop,720,338,744,389,3636,1
14609,nightSequence1--03636.jpg,stop,662,348,671,364,3636,1
14610,nightSequence1--03636.jpg,stop,383,399,390,415,3636,1
14611,nightSequence1--03637.jpg,stop,858,376,882,430,3637,1
14612,nightSequence1--03637.jpg,stop,720,335,744,389,3637,1
14613,nightSequence1--03637.jpg,stop,661,344,671,368,3637,1
14614,nightSequence1--03637.jpg,stop,381,396,388,414,3637,1
14619,nightSequence1--03639.jpg,stop,859,367,883,421,3639,1
14620,nightSequence1--03639.jpg,stop,717,325,742,379,3639,1
14621,nightSequence1--03639.jpg,stop,660,336,667,357,3639,1
14622,nightSequence1--03639.jpg,stop,376,388,383,406,3639,1
14623,nightSequence1--03640.jpg,stop,859,362,883,421,3640,1
14624,nightSequence1--03640.jpg,stop,719,322,741,376,3640,1
14625,nightSequence1--03640.jpg,stop,658,334,670,350,3640,1
14626,nightSequence1--03640.jpg,stop,374,385,383,401,3640,1
14627,nightSequence1--03641.jpg,stop,860,362,884,418,3641,1
14628,nightSequence1--03641.jpg,stop,718,323,742,371,3641,1
14629,nightSequence1--03641.jpg,stop,658,332,667,353,3641,1
14630,nightSequence1--03641.jpg,stop,372,386,379,404,3641,1
14631,nightSequence1--03642.jpg,stop,860,367,884,421,3642,1
14632,nightSequence1--03642.jpg,stop,718,325,742,379,3642,1
14633,nightSequence1--03642.jpg,stop,657,336,666,352,3642,1
14634,nightSequence1--03642.jpg,stop,371,390,377,406,3642,1
14635,nightSequence1--03643.jpg,stop,861,371,885,427,3643,1
14636,nightSequence1--03643.jpg,stop,718,328,742,384,3643,1
14637,nightSequence1--03643.jpg,stop,658,340,665,361,3643,1
14638,nightSequence1--03643.jpg,stop,369,394,375,410,3643,1
14639,nightSequence1--03644.jpg,stop,861,377,885,428,3644,1
14640,nightSequence1--03644.jpg,stop,718,333,742,387,3644,1
14641,nightSequence1--03644.jpg,stop,656,345,668,358,3644,1
14642,nightSequence1--03644.jpg,stop,367,398,373,411,3644,1
14643,nightSequence1--03645.jpg,stop,860,375,885,429,3645,1
14644,nightSequence1--03645.jpg,stop,717,333,741,387,3645,1
14645,nightSequence1--03645.jpg,stop,656,343,665,361,3645,1
14646,nightSequence1--03645.jpg,stop,362,396,371,417,3645,1
14647,nightSequence1--03646.jpg,stop,861,372,885,431,3646,1
14648,nightSequence1--03646.jpg,stop,716,328,740,387,3646,1
14649,nightSequence1--03646.jpg,stop,654,339,663,366,3646,1
14650,nightSequence1--03646.jpg,stop,360,394,369,415,3646,1
14651,nightSequence1--03647.jpg,stop,859,366,884,425,3647,1
14652,nightSequence1--03647.jpg,stop,713,325,738,379,3647,1
14653,nightSequence1--03647.jpg,stop,652,334,664,361,3647,1
14654,nightSequence1--03647.jpg,stop,356,390,365,408,3647,1
14655,nightSequence1--03648.jpg,stop,858,362,883,424,3648,1
14656,nightSequence1--03648.jpg,stop,713,321,737,375,3648,1
14657,nightSequence1--03648.jpg,stop,650,330,659,354,3648,1
14658,nightSequence1--03648.jpg,stop,352,383,361,407,3648,1
14659,nightSequence1--03649.jpg,stop,858,361,882,420,3649,1
14660,nightSequence1--03649.jpg,stop,711,319,735,373,3649,1
14661,nightSequence1--03649.jpg,stop,647,330,657,351,3649,1
14662,nightSequence1--03649.jpg,stop,348,384,357,402,3649,1
14663,nightSequence1--03650.jpg,stop,857,362,881,421,3650,1
14664,nightSequence1--03650.jpg,stop,709,319,733,373,3650,1
14665,nightSequence1--03650.jpg,stop,645,330,655,351,3650,1
14666,nightSequence1--03650.jpg,stop,344,384,353,405,3650,1
14667,nightSequence1--03651.jpg,stop,854,362,881,421,3651,1
14668,nightSequence1--03651.jpg,stop,706,319,731,373,3651,1
14669,nightSequence1--03651.jpg,stop,643,330,653,348,3651,1
14670,nightSequence1--03651.jpg,stop,340,384,352,405,3651,1
14671,nightSequence1--03652.jpg,stop,853,363,880,419,3652,1
14672,nightSequence1--03652.jpg,stop,704,320,729,371,3652,1
14673,nightSequence1--03652.jpg,stop,640,330,652,348,3652,1
14674,nightSequence1--03652.jpg,stop,333,383,348,407,3652,1
14675,nightSequence1--03653.jpg,stop,852,364,877,423,3653,1
14676,nightSequence1--03653.jpg,stop,702,321,727,375,3653,1
14677,nightSequence1--03653.jpg,stop,638,331,650,347,3653,1
14678,nightSequence1--03653.jpg,stop,332,387,341,403,3653,1
14679,nightSequence1--03654.jpg,stop,851,364,878,423,3654,1
14680,nightSequence1--03654.jpg,stop,700,320,725,374,3654,1
14681,nightSequence1--03654.jpg,stop,636,330,648,351,3654,1
14682,nightSequence1--03654.jpg,stop,329,386,339,407,3654,1
14683,nightSequence1--03655.jpg,stop,850,364,877,423,3655,1
14684,nightSequence1--03655.jpg,stop,700,321,724,375,3655,1
14685,nightSequence1--03655.jpg,stop,634,330,646,351,3655,1
14686,nightSequence1--03655.jpg,stop,325,388,334,404,3655,1
14687,nightSequence1--03656.jpg,stop,849,366,876,425,3656,1
14688,nightSequence1--03656.jpg,stop,697,323,722,377,3656,1
14689,nightSequence1--03656.jpg,stop,632,332,644,350,3656,1
14690,nightSequence1--03656.jpg,stop,321,389,331,407,3656,1
14691,nightSequence1--03657.jpg,stop,849,368,874,427,3657,1
14692,nightSequence1--03657.jpg,stop,696,323,721,377,3657,1
14693,nightSequence1--03657.jpg,stop,631,334,641,350,3657,1
14694,nightSequence1--03657.jpg,stop,318,389,327,410,3657,1
14699,nightSequence1--03659.jpg,stop,848,364,875,426,3659,1
14700,nightSequence1--03659.jpg,stop,695,320,719,374,3659,1
14701,nightSequence1--03659.jpg,stop,628,330,640,351,3659,1
14702,nightSequence1--03659.jpg,stop,312,385,321,409,3659,1
14703,nightSequence1--03660.jpg,stop,848,362,875,421,3660,1
14704,nightSequence1--03660.jpg,stop,692,317,719,371,3660,1
14705,nightSequence1--03660.jpg,stop,626,326,638,350,3660,1
14706,nightSequence1--03660.jpg,stop,308,385,317,406,3660,1
14707,nightSequence1--03661.jpg,stop,849,357,874,419,3661,1
14708,nightSequence1--03661.jpg,stop,694,311,718,367,3661,1
14709,nightSequence1--03661.jpg,stop,626,321,638,348,3661,1
14710,nightSequence1--03661.jpg,stop,306,379,315,403,3661,1
14711,nightSequence1--03662.jpg,stop,850,354,877,413,3662,1
14712,nightSequence1--03662.jpg,stop,694,307,718,363,3662,1
14713,nightSequence1--03662.jpg,stop,626,318,635,339,3662,1
14714,nightSequence1--03662.jpg,stop,304,375,316,399,3662,1
14715,nightSequence1--03663.jpg,stop,850,349,878,411,3663,1
14716,nightSequence1--03663.jpg,stop,692,305,719,359,3663,1
14717,nightSequence1--03663.jpg,stop,625,314,635,338,3663,1
14718,nightSequence1--03663.jpg,stop,303,374,310,395,3663,1
14719,nightSequence1--03664.jpg,stop,851,348,879,407,3664,1
14720,nightSequence1--03664.jpg,stop,693,303,718,354,3664,1
14721,nightSequence1--03664.jpg,stop,624,312,636,333,3664,1
14722,nightSequence1--03664.jpg,stop,301,371,311,395,3664,1
14723,nightSequence1--03665.jpg,stop,852,348,880,407,3665,1
14724,nightSequence1--03665.jpg,stop,695,303,719,357,3665,1
14725,nightSequence1--03665.jpg,stop,625,311,635,335,3665,1
14726,nightSequence1--03665.jpg,stop,300,373,309,394,3665,1
14731,nightSequence1--03667.jpg,stop,854,354,882,418,3667,1
14732,nightSequence1--03667.jpg,stop,693,307,718,363,3667,1
14733,nightSequence1--03667.jpg,stop,624,318,636,339,3667,1
14734,nightSequence1--03667.jpg,stop,296,379,305,400,3667,1
14735,nightSequence1--03668.jpg,stop,855,356,883,418,3668,1
14736,nightSequence1--03668.jpg,stop,693,308,718,364,3668,1
14737,nightSequence1--03668.jpg,stop,624,320,636,341,3668,1
14738,nightSequence1--03668.jpg,stop,294,380,303,401,3668,1
14739,nightSequence1--03669.jpg,stop,856,356,884,418,3669,1
14740,nightSequence1--03669.jpg,stop,694,310,719,361,3669,1
14741,nightSequence1--03669.jpg,stop,624,320,636,341,3669,1
14742,nightSequence1--03669.jpg,stop,293,381,302,399,3669,1
14743,nightSequence1--03670.jpg,stop,857,356,887,420,3670,1
14744,nightSequence1--03670.jpg,stop,694,308,721,364,3670,1
14745,nightSequence1--03670.jpg,stop,624,320,636,341,3670,1
14746,nightSequence1--03670.jpg,stop,291,379,301,403,3670,1
14747,nightSequence1--03671.jpg,stop,858,356,886,415,3671,1
14748,nightSequence1--03671.jpg,stop,695,307,720,363,3671,1
14749,nightSequence1--03671.jpg,stop,624,318,636,336,3671,1
14750,nightSequence1--03671.jpg,stop,290,380,299,398,3671,1
14751,nightSequence1--03672.jpg,stop,859,354,889,418,3672,1
14752,nightSequence1--03672.jpg,stop,696,307,721,361,3672,1
14753,nightSequence1--03672.jpg,stop,625,316,635,337,3672,1
14754,nightSequence1--03672.jpg,stop,289,376,299,400,3672,1
14755,nightSequence1--03673.jpg,stop,862,352,892,414,3673,1
14756,nightSequence1--03673.jpg,stop,697,305,724,359,3673,1
14757,nightSequence1--03673.jpg,stop,626,314,638,335,3673,1
14758,nightSequence1--03673.jpg,stop,289,374,298,398,3673,1
14759,nightSequence1--03674.jpg,stop,865,350,895,414,3674,1
14760,nightSequence1--03674.jpg,stop,700,303,725,357,3674,1
14761,nightSequence1--03674.jpg,stop,628,312,640,333,3674,1
14762,nightSequence1--03674.jpg,stop,289,373,299,397,3674,1
14763,nightSequence1--03675.jpg,stop,869,351,899,413,3675,1
14764,nightSequence1--03675.jpg,stop,702,303,729,357,3675,1
14765,nightSequence1--03675.jpg,stop,630,312,642,328,3675,1
14766,nightSequence1--03675.jpg,stop,290,373,302,397,3675,1
14767,nightSequence1--03676.jpg,stop,872,350,900,414,3676,1
14768,nightSequence1--03676.jpg,stop,705,303,730,357,3676,1
14769,nightSequence1--03676.jpg,stop,632,313,644,331,3676,1
14770,nightSequence1--03676.jpg,stop,291,375,300,396,3676,1
14771,nightSequence1--03677.jpg,stop,875,351,905,413,3677,1
14772,nightSequence1--03677.jpg,stop,708,303,733,357,3677,1
14773,nightSequence1--03677.jpg,stop,633,312,648,333,3677,1
14774,nightSequence1--03677.jpg,stop,291,373,301,397,3677,1
14775,nightSequence1--03678.jpg,stop,877,350,908,414,3678,1
14776,nightSequence1--03678.jpg,stop,710,303,737,354,3678,1
14777,nightSequence1--03678.jpg,stop,636,312,649,333,3678,1
14778,nightSequence1--03678.jpg,stop,293,374,303,395,3678,1
14779,nightSequence1--03679.jpg,stop,881,352,911,416,3679,1
14780,nightSequence1--03679.jpg,stop,712,303,739,357,3679,1
14781,nightSequence1--03679.jpg,stop,638,312,651,333,3679,1
14782,nightSequence1--03679.jpg,stop,294,374,303,398,3679,1
14783,nightSequence1--03680.jpg,stop,885,353,915,417,3680,1
14784,nightSequence1--03680.jpg,stop,715,305,742,359,3680,1
14785,nightSequence1--03680.jpg,stop,642,314,652,335,3680,1
14786,nightSequence1--03680.jpg,stop,295,375,305,402,3680,1
14787,nightSequence1--03681.jpg,stop,887,354,917,418,3681,1
14788,nightSequence1--03681.jpg,stop,718,304,743,360,3681,1
14789,nightSequence1--03681.jpg,stop,643,316,655,337,3681,1
14790,nightSequence1--03681.jpg,stop,296,377,305,404,3681,1
14791,nightSequence1--03682.jpg,stop,891,354,921,421,3682,1
14792,nightSequence1--03682.jpg,stop,720,307,745,361,3682,1
14793,nightSequence1--03682.jpg,stop,645,316,657,337,3682,1
14794,nightSequence1--03682.jpg,stop,296,379,308,406,3682,1
14795,nightSequence1--03683.jpg,stop,893,354,923,421,3683,1
14796,nightSequence1--03683.jpg,stop,722,307,747,361,3683,1
14797,nightSequence1--03683.jpg,stop,645,316,660,337,3683,1
14798,nightSequence1--03683.jpg,stop,296,379,308,403,3683,1
14807,nightSequence1--03686.jpg,stop,902,352,935,416,3686,1
14808,nightSequence1--03686.jpg,stop,730,303,758,357,3686,1
14809,nightSequence1--03686.jpg,stop,654,312,667,333,3686,1
14810,nightSequence1--03686.jpg,stop,302,375,311,402,3686,1
14815,nightSequence1--03688.jpg,stop,910,348,941,415,3688,1
14816,nightSequence1--03688.jpg,stop,736,298,764,357,3688,1
14817,nightSequence1--03688.jpg,stop,660,310,672,326,3688,1
14818,nightSequence1--03688.jpg,stop,304,373,316,400,3688,1
14819,nightSequence1--03689.jpg,stop,914,345,945,415,3689,1
14820,nightSequence1--03689.jpg,stop,739,297,766,351,3689,1
14821,nightSequence1--03689.jpg,stop,662,306,674,327,3689,1
14822,nightSequence1--03689.jpg,stop,306,371,315,398,3689,1
14823,nightSequence1--03690.jpg,stop,916,343,949,413,3690,1
14824,nightSequence1--03690.jpg,stop,742,295,769,349,3690,1
14825,nightSequence1--03690.jpg,stop,665,303,677,330,3690,1
14826,nightSequence1--03690.jpg,stop,306,369,318,396,3690,1
14831,nightSequence1--03692.jpg,stop,924,344,957,411,3692,1
14832,nightSequence1--03692.jpg,stop,748,295,775,349,3692,1
14833,nightSequence1--03692.jpg,stop,671,304,683,328,3692,1
14834,nightSequence1--03692.jpg,stop,310,370,322,397,3692,1
14835,nightSequence1--03693.jpg,stop,926,347,962,417,3693,1
14836,nightSequence1--03693.jpg,stop,751,296,778,355,3693,1
14837,nightSequence1--03693.jpg,stop,673,307,685,325,3693,1
14838,nightSequence1--03693.jpg,stop,312,371,324,400,3693,1
14843,nightSequence1--03695.jpg,stop,932,353,965,423,3695,1
14844,nightSequence1--03695.jpg,stop,754,303,782,357,3695,1
14845,nightSequence1--03695.jpg,stop,676,312,688,333,3695,1
14846,nightSequence1--03695.jpg,stop,313,377,323,404,3695,1
14847,nightSequence1--03696.jpg,stop,934,354,967,421,3696,1
14848,nightSequence1--03696.jpg,stop,757,302,784,361,3696,1
14849,nightSequence1--03696.jpg,stop,678,313,690,331,3696,1
14850,nightSequence1--03696.jpg,stop,314,377,326,404,3696,1
14851,nightSequence1--03697.jpg,stop,937,354,971,424,3697,1
14852,nightSequence1--03697.jpg,stop,759,304,784,355,3697,1
14853,nightSequence1--03697.jpg,stop,680,313,692,331,3697,1
14854,nightSequence1--03697.jpg,stop,315,377,325,404,3697,1
14855,nightSequence1--03698.jpg,stop,940,356,973,420,3698,1
14856,nightSequence1--03698.jpg,stop,761,302,788,361,3698,1
14857,nightSequence1--03698.jpg,stop,682,313,692,331,3698,1
14858,nightSequence1--03698.jpg,stop,316,378,328,402,3698,1
14859,nightSequence1--03699.jpg,stop,942,355,975,425,3699,1
14860,nightSequence1--03699.jpg,stop,763,303,790,359,3699,1
14861,nightSequence1--03699.jpg,stop,683,314,695,330,3699,1
14862,nightSequence1--03699.jpg,stop,316,378,328,405,3699,1
14863,nightSequence1--03700.jpg,stop,949,361,971,409,3700,1
14864,nightSequence1--03700.jpg,stop,767,308,788,351,3700,1
14865,nightSequence1--03700.jpg,stop,685,316,694,332,3700,1
14866,nightSequence1--03700.jpg,stop,319,383,326,399,3700,1
14867,nightSequence1--03701.jpg,go,769,315,787,345,3701,1
14868,nightSequence1--03701.jpg,go,952,370,970,400,3701,1
14869,nightSequence1--03701.jpg,go,315,385,327,406,3701,1
14870,nightSequence1--03701.jpg,go,685,318,695,342,3701,1
14871,nightSequence1--03702.jpg,go,768,302,789,347,3702,1
14872,nightSequence1--03702.jpg,go,951,362,972,401,3702,1
14873,nightSequence1--03702.jpg,go,316,385,328,406,3702,1
14874,nightSequence1--03702.jpg,go,685,321,695,339,3702,1
14875,nightSequence1--03703.jpg,go,767,304,790,343,3703,1
14876,nightSequence1--03703.jpg,go,949,356,976,404,3703,1
14877,nightSequence1--03703.jpg,go,317,385,327,406,3703,1
14878,nightSequence1--03703.jpg,go,686,317,696,341,3703,1
14879,nightSequence1--03704.jpg,go,767,301,790,346,3704,1
14880,nightSequence1--03704.jpg,go,953,361,974,400,3704,1
14881,nightSequence1--03704.jpg,go,317,387,327,405,3704,1
14882,nightSequence1--03704.jpg,go,685,316,697,340,3704,1
14887,nightSequence1--03706.jpg,go,769,302,792,341,3706,1
14888,nightSequence1--03706.jpg,go,955,358,976,400,3706,1
14889,nightSequence1--03706.jpg,go,317,385,327,403,3706,1
14890,nightSequence1--03706.jpg,go,686,315,698,339,3706,1
14899,nightSequence1--03709.jpg,go,772,297,793,342,3709,1
14900,nightSequence1--03709.jpg,go,958,355,979,397,3709,1
14901,nightSequence1--03709.jpg,go,317,381,327,402,3709,1
14902,nightSequence1--03709.jpg,go,687,312,699,333,3709,1
14903,nightSequence1--03710.jpg,go,771,297,794,342,3710,1
14904,nightSequence1--03710.jpg,go,957,356,980,398,3710,1
14905,nightSequence1--03710.jpg,go,316,382,326,403,3710,1
14906,nightSequence1--03710.jpg,go,686,312,702,336,3710,1
14907,nightSequence1--03711.jpg,go,771,296,794,344,3711,1
14908,nightSequence1--03711.jpg,go,958,356,981,398,3711,1
14909,nightSequence1--03711.jpg,go,316,385,325,403,3711,1
14910,nightSequence1--03711.jpg,go,688,313,700,337,3711,1
14911,nightSequence1--03712.jpg,go,772,298,795,343,3712,1
14912,nightSequence1--03712.jpg,go,959,357,982,399,3712,1
14913,nightSequence1--03712.jpg,go,316,384,326,405,3712,1
14914,nightSequence1--03712.jpg,go,688,313,700,337,3712,1
14915,nightSequence1--03713.jpg,go,772,301,795,340,3713,1
14916,nightSequence1--03713.jpg,go,960,358,981,397,3713,1
14917,nightSequence1--03713.jpg,go,315,384,325,405,3713,1
14918,nightSequence1--03713.jpg,go,688,313,700,334,3713,1
14919,nightSequence1--03714.jpg,go,773,298,796,343,3714,1
14920,nightSequence1--03714.jpg,go,960,357,983,399,3714,1
14921,nightSequence1--03714.jpg,go,315,384,325,405,3714,1
14922,nightSequence1--03714.jpg,go,688,313,700,334,3714,1
14927,nightSequence1--03716.jpg,go,773,298,796,343,3716,1
14928,nightSequence1--03716.jpg,go,961,358,984,400,3716,1
14929,nightSequence1--03716.jpg,go,315,384,325,405,3716,1
14930,nightSequence1--03716.jpg,go,690,314,700,335,3716,1
14931,nightSequence1--03717.jpg,go,773,303,798,339,3717,1
14932,nightSequence1--03717.jpg,go,964,358,985,400,3717,1
14933,nightSequence1--03717.jpg,go,315,387,324,405,3717,1
14934,nightSequence1--03717.jpg,go,689,314,701,335,3717,1
14935,nightSequence1--03718.jpg,go,773,298,798,346,3718,1
14936,nightSequence1--03718.jpg,go,964,356,985,401,3718,1
14937,nightSequence1--03718.jpg,go,314,387,324,405,3718,1
14938,nightSequence1--03718.jpg,go,688,313,702,337,3718,1
14939,nightSequence1--03719.jpg,go,776,298,797,346,3719,1
14940,nightSequence1--03719.jpg,go,965,359,986,401,3719,1
14941,nightSequence1--03719.jpg,go,314,384,323,408,3719,1
14942,nightSequence1--03719.jpg,go,690,312,702,339,3719,1
14943,nightSequence1--03720.jpg,go,775,300,798,345,3720,1
14944,nightSequence1--03720.jpg,go,963,357,988,402,3720,1
14945,nightSequence1--03720.jpg,go,312,385,326,409,3720,1
14946,nightSequence1--03720.jpg,go,690,313,702,340,3720,1
14947,nightSequence1--03721.jpg,go,775,300,798,348,3721,1
14948,nightSequence1--03721.jpg,go,966,361,987,403,3721,1
14949,nightSequence1--03721.jpg,go,312,389,326,407,3721,1
14950,nightSequence1--03721.jpg,go,691,313,701,340,3721,1
14951,nightSequence1--03722.jpg,go,776,304,799,346,3722,1
14952,nightSequence1--03722.jpg,go,967,362,988,404,3722,1
14953,nightSequence1--03722.jpg,go,314,388,324,409,3722,1
14954,nightSequence1--03722.jpg,go,690,312,704,342,3722,1
14955,nightSequence1--03723.jpg,go,778,302,799,350,3723,1
14956,nightSequence1--03723.jpg,go,965,361,990,406,3723,1
14957,nightSequence1--03723.jpg,go,313,389,327,410,3723,1
14958,nightSequence1--03723.jpg,go,692,316,704,343,3723,1
14959,nightSequence1--03724.jpg,go,777,305,800,350,3724,1
14960,nightSequence1--03724.jpg,go,967,365,990,407,3724,1
14961,nightSequence1--03724.jpg,go,315,390,325,411,3724,1
14962,nightSequence1--03724.jpg,go,692,317,704,344,3724,1
14967,nightSequence1--03726.jpg,go,779,306,802,351,3726,1
14968,nightSequence1--03726.jpg,go,969,366,994,408,3726,1
14969,nightSequence1--03726.jpg,go,315,390,325,414,3726,1
14970,nightSequence1--03726.jpg,go,694,319,706,346,3726,1
14975,nightSequence1--03728.jpg,go,780,306,803,351,3728,1
14976,nightSequence1--03728.jpg,go,972,364,993,409,3728,1
14977,nightSequence1--03728.jpg,go,315,392,325,413,3728,1
14978,nightSequence1--03728.jpg,go,694,320,706,344,3728,1
14979,nightSequence1--03729.jpg,go,780,306,803,351,3729,1
14980,nightSequence1--03729.jpg,go,973,367,994,409,3729,1
14981,nightSequence1--03729.jpg,go,315,392,324,413,3729,1
14982,nightSequence1--03729.jpg,go,695,317,707,344,3729,1
14983,nightSequence1--03730.jpg,go,781,306,804,351,3730,1
14984,nightSequence1--03730.jpg,go,971,369,996,408,3730,1
14985,nightSequence1--03730.jpg,go,314,392,326,413,3730,1
14986,nightSequence1--03730.jpg,go,697,322,707,346,3730,1
14987,nightSequence1--03731.jpg,go,781,306,804,354,3731,1
14988,nightSequence1--03731.jpg,go,973,372,994,408,3731,1
14989,nightSequence1--03731.jpg,go,316,393,325,414,3731,1
14990,nightSequence1--03731.jpg,go,696,320,708,347,3731,1
14991,nightSequence1--03732.jpg,go,782,306,805,354,3732,1
14992,nightSequence1--03732.jpg,go,973,368,998,410,3732,1
14993,nightSequence1--03732.jpg,go,316,395,325,413,3732,1
14994,nightSequence1--03732.jpg,go,696,320,708,347,3732,1
14995,nightSequence1--03733.jpg,go,783,306,806,354,3733,1
14996,nightSequence1--03733.jpg,go,974,368,997,410,3733,1
14997,nightSequence1--03733.jpg,go,317,392,327,413,3733,1
14998,nightSequence1--03733.jpg,go,697,320,709,347,3733,1
14999,nightSequence1--03734.jpg,go,783,306,806,354,3734,1
15000,nightSequence1--03734.jpg,go,975,368,998,410,3734,1
15001,nightSequence1--03734.jpg,go,317,393,327,414,3734,1
15002,nightSequence1--03734.jpg,go,698,319,710,346,3734,1
15007,nightSequence1--03736.jpg,go,786,306,807,354,3736,1
15008,nightSequence1--03736.jpg,go,978,366,999,411,3736,1
15009,nightSequence1--03736.jpg,go,317,392,327,416,3736,1
15010,nightSequence1--03736.jpg,go,698,319,712,346,3736,1
15011,nightSequence1--03737.jpg,go,785,306,808,354,3737,1
15012,nightSequence1--03737.jpg,go,977,365,1000,410,3737,1
15013,nightSequence1--03737.jpg,go,317,392,327,416,3737,1
15014,nightSequence1--03737.jpg,go,699,321,711,345,3737,1
15019,nightSequence1--03739.jpg,go,785,304,810,352,3739,1
15020,nightSequence1--03739.jpg,go,977,363,1002,408,3739,1
15021,nightSequence1--03739.jpg,go,317,391,327,415,3739,1
15022,nightSequence1--03739.jpg,go,699,317,713,344,3739,1
15027,nightSequence1--03741.jpg,go,788,304,809,349,3741,1
15028,nightSequence1--03741.jpg,go,979,362,1004,407,3741,1
15029,nightSequence1--03741.jpg,go,316,393,328,414,3741,1
15030,nightSequence1--03741.jpg,go,698,316,714,343,3741,1
15031,nightSequence1--03742.jpg,go,787,302,810,350,3742,1
15032,nightSequence1--03742.jpg,go,979,366,1004,405,3742,1
15033,nightSequence1--03742.jpg,go,315,392,329,413,3742,1
15034,nightSequence1--03742.jpg,go,698,316,714,343,3742,1
15035,nightSequence1--03743.jpg,go,787,302,812,350,3743,1
15036,nightSequence1--03743.jpg,go,984,361,1003,406,3743,1
15037,nightSequence1--03743.jpg,go,315,390,327,414,3743,1
15038,nightSequence1--03743.jpg,go,698,316,714,343,3743,1
15043,nightSequence1--03745.jpg,go,788,301,811,349,3745,1
15044,nightSequence1--03745.jpg,go,981,368,1006,404,3745,1
15045,nightSequence1--03745.jpg,go,315,387,329,414,3745,1
15046,nightSequence1--03745.jpg,go,700,316,716,343,3745,1
15047,nightSequence1--03746.jpg,go,789,302,812,347,3746,1
15048,nightSequence1--03746.jpg,go,982,360,1007,405,3746,1
15049,nightSequence1--03746.jpg,go,315,390,329,414,3746,1
15050,nightSequence1--03746.jpg,go,701,314,717,341,3746,1
15051,nightSequence1--03747.jpg,go,789,300,812,348,3747,1
15052,nightSequence1--03747.jpg,go,983,362,1008,404,3747,1
15053,nightSequence1--03747.jpg,go,315,388,329,412,3747,1
15054,nightSequence1--03747.jpg,go,702,313,716,343,3747,1
15055,nightSequence1--03748.jpg,go,789,300,814,348,3748,1
15056,nightSequence1--03748.jpg,go,984,359,1007,404,3748,1
15057,nightSequence1--03748.jpg,go,315,390,329,411,3748,1
15058,nightSequence1--03748.jpg,go,702,317,714,338,3748,1
15059,nightSequence1--03749.jpg,go,789,303,814,345,3749,1
15060,nightSequence1--03749.jpg,go,983,364,1008,403,3749,1
15061,nightSequence1--03749.jpg,go,316,388,330,412,3749,1
15062,nightSequence1--03749.jpg,go,703,315,715,342,3749,1
15063,nightSequence1--03750.jpg,go,790,300,813,348,3750,1
15064,nightSequence1--03750.jpg,go,983,364,1008,403,3750,1
15065,nightSequence1--03750.jpg,go,316,390,330,411,3750,1
15066,nightSequence1--03750.jpg,go,703,310,715,343,3750,1
15067,nightSequence1--03751.jpg,go,792,300,813,348,3751,1
15068,nightSequence1--03751.jpg,go,984,362,1009,404,3751,1
15069,nightSequence1--03751.jpg,go,316,390,330,411,3751,1
15070,nightSequence1--03751.jpg,go,703,313,717,343,3751,1
15071,nightSequence1--03752.jpg,go,791,300,814,348,3752,1
15072,nightSequence1--03752.jpg,go,984,359,1009,404,3752,1
15073,nightSequence1--03752.jpg,go,316,388,330,412,3752,1
15074,nightSequence1--03752.jpg,go,703,313,717,340,3752,1
